id,feat1,feat2,feat7,feat8,feat9,feat10,feat11,feat13,feat14,feat15,feat17,feat18,feat19,feat20,price
844,0.811497326,0,0.161290323,0.222222222,0.116666667,1,0.3,0.785571142,0.367647059,0.714285714,0.166666667,1,1,1,2
845,0.634358289,1,0.274193548,0.555555556,0.425,0,0.85,0.923179693,0.084759358,0.714285714,0.555555556,0,0,0,0
846,0.919117647,0,1,1,0.15,0.285714286,0.95,0.4749499,0.768449198,0.857142857,0,1,1,1,3
847,0.692513369,1,0.661290323,0.222222222,0.475,0,0.25,0.421509686,0.91631016,0.928571429,0.833333333,1,1,1,3
848,0.82486631,0,0.516129032,0,0.5,0.142857143,0.85,0.251169005,0.570588235,0.857142857,0.944444444,1,0,1,2
849,0.975935829,1,0.85483871,0.444444444,0.166666667,0.857142857,1,0.927187709,0.560695187,0.642857143,0.222222222,1,1,1,3
850,0.483957219,0,0.935483871,0,0.225,0.142857143,0.75,0.712758851,0.578877005,0.857142857,0.222222222,1,0,0,2
851,0.098262032,0,0.096774194,1,0.091666667,0.571428571,0.95,1,0.730748663,0.214285714,0.111111111,0,0,1,2
852,0.845588235,1,0.322580645,0.777777778,0.35,1,0.2,0.546426186,0.812566845,0.142857143,0.777777778,1,0,0,3
853,0.626336898,1,0.225806452,0.555555556,0.741666667,1,0.35,0.245156981,0.531550802,0.642857143,0.722222222,0,0,0,2
854,0.566176471,0,0.806451613,0.222222222,0.15,0.285714286,1,0.963259853,0.186363636,0.928571429,0.277777778,1,1,1,1
855,0.00868984,1,0.887096774,0,0.883333333,0.285714286,0.35,0.547762191,0.114705882,0.071428571,1,1,1,1,0
856,0.045454545,1,0.629032258,0.222222222,0.366666667,0,0.05,0.070140281,0.639839572,0.857142857,0.111111111,0,0,0,1
857,0.90842246,0,0.85483871,0.666666667,0.025,0.714285714,0.15,0.199732799,0.111764706,0.714285714,0.111111111,1,0,1,0
858,0.439839572,0,0.419354839,0.111111111,0,1,0.9,0.167668671,0.598128342,0.357142857,0.388888889,1,1,1,2
859,0.000668449,0,0.806451613,1,0.016666667,0.714285714,0.4,0.440213761,0.643850267,0,1,1,1,0,2
860,0.307486631,1,0.887096774,0.555555556,0.283333333,1,0.15,0.623914496,0.67486631,0.928571429,0.277777778,1,1,1,2
861,0.447860963,1,0.274193548,0.222222222,0.725,0.857142857,0.95,0.170340681,0.001336898,0.071428571,0.333333333,0,0,0,0
862,0.918449198,1,0.85483871,0.666666667,0.091666667,0,0.85,0.963259853,0.656149733,0.142857143,0.222222222,1,0,1,3
863,0.046791444,1,0.903225806,0.555555556,0.175,0.714285714,0.55,0.692050768,0.079411765,1,0.5,1,0,1,0
864,0.10026738,1,0.983870968,0.111111111,0.8,0.571428571,0.2,0.239144957,0.531016043,0.642857143,0.944444444,1,1,0,1
865,0.634358289,0,0.467741935,0.555555556,0.283333333,0.571428571,0.2,0.760855043,0.143315508,0.428571429,0.388888889,0,1,1,1
866,0.713235294,1,0.5,1,0.583333333,1,1,0.102872411,0.06684492,0,0.222222222,1,1,1,0
867,0.881684492,1,1,0.555555556,0.675,0,0.15,0.969271877,0.084491979,0.357142857,0.888888889,1,1,0,1
868,0.63368984,0,0.129032258,0.111111111,0.533333333,0,0.6,0.923847695,0.206951872,0.357142857,0.333333333,1,1,1,1
869,0.268716578,0,0.774193548,0.333333333,0.091666667,0,0,0.490981964,0.121122995,0.285714286,0.444444444,1,1,0,0
870,0.057486631,1,0.064516129,0.666666667,0.75,0,0.8,0.863727455,0.673529412,0.285714286,0.666666667,1,1,0,2
871,0.389037433,1,0.629032258,0.666666667,0.65,0.571428571,0.25,0.443553774,0.343582888,0.928571429,0.444444444,0,0,1,1
872,0.247326203,0,0.806451613,0,0.816666667,0.285714286,0.15,0.625918504,0.047860963,0.642857143,0.833333333,1,0,0,0
873,0.384358289,0,0.193548387,0.666666667,0.925,0.571428571,0,0.813627255,0.560695187,0.857142857,0,1,1,1,2
874,0.21657754,0,0.338709677,0,0.05,0.142857143,0,0.946559786,0.807486631,0.214285714,0,1,0,1,3
875,0.407085561,0,0.161290323,0.222222222,0.608333333,1,0.25,0.968603874,0.097860963,0.285714286,0.722222222,1,0,0,0
876,0.63302139,1,0.693548387,0.777777778,0.483333333,0.857142857,0.55,0.817635271,0.834224599,0.571428571,0,1,1,1,3
877,0.442513369,1,0,0.888888889,0.441666667,0.571428571,1,0.384769539,0.35026738,0.642857143,0.944444444,1,0,0,1
878,0.395721925,0,0.467741935,0.555555556,0.758333333,0.142857143,0.6,0.614562458,0.371122995,0.5,0.222222222,1,1,0,1
879,0.233957219,0,0.306451613,0.333333333,1,0.571428571,0.35,0.509686039,0.058823529,0.5,0.444444444,1,0,1,0
880,0.278074866,1,0.467741935,0.444444444,0.066666667,0.714285714,0.1,0.273213093,0.846524064,1,0.611111111,1,1,0,3
881,0.062834225,0,0.338709677,0,0.341666667,0.285714286,0.85,0.207080828,0.934224599,0.357142857,0.888888889,1,1,0,3
882,0.377005348,0,0.306451613,0,0.65,0.571428571,0.15,0.816299265,0.25,0.785714286,1,1,0,1,1
883,0.122994652,0,0.177419355,0.777777778,0.016666667,0.857142857,0.75,0.469605878,0.789304813,0.714285714,0,1,1,1,3
884,0.604278075,0,0.096774194,0.222222222,0.225,0.428571429,0.35,0.358049432,0.56631016,1,0.5,0,1,0,2
885,0.967245989,0,0.048387097,0.111111111,0.466666667,0,0.65,0.133600534,0.027540107,0.071428571,0.444444444,0,1,0,0
886,0.983957219,1,0.709677419,0,0.941666667,0.428571429,0.5,0.234468938,0.101871658,0.071428571,0.055555556,0,0,1,0
887,0.74197861,0,0.403225806,0.888888889,0.991666667,0,0.5,0.341349365,0.754010695,0.714285714,0.222222222,1,0,1,2
888,0.125,1,0,1,0.075,0.285714286,0.1,0.246492986,0.035561497,0,0.333333333,1,1,1,0
889,0.378342246,1,0.612903226,0.555555556,0.35,1,0.75,0.994655979,0.092513369,0.785714286,0.5,1,0,0,0
890,0.212566845,0,0.64516129,0.888888889,0.9,0.714285714,1,0.495657983,0.416042781,0,0.611111111,1,0,1,1
891,0.955213904,1,0.225806452,0.777777778,0.883333333,1,0.6,0.948563794,0.407754011,0.857142857,0.611111111,0,0,1,2
892,0.098262032,1,0.935483871,0,0.958333333,0.428571429,0.2,0.875751503,0.15,0.357142857,0.111111111,1,0,0,0
893,0.125668449,0,0.693548387,0.444444444,0.191666667,0.571428571,0.55,0.215764863,0.889572193,0.357142857,0.444444444,1,0,0,3
894,0.927807487,0,0.467741935,1,0.433333333,0,0.5,0.404809619,0.912834225,0,0.055555556,1,1,1,3
895,0.923796791,0,0.35483871,0,0.058333333,0,0.8,0.277221109,0.88368984,0.857142857,0.055555556,0,0,0,3
896,0.177807487,0,0.419354839,0.666666667,0.791666667,0.428571429,0.5,0.679358717,0.071925134,0.357142857,0.722222222,0,1,0,0
897,0.579545455,0,0.774193548,0.111111111,0.141666667,0.857142857,0.9,0.219772879,0.598395722,0.571428571,0.166666667,0,1,1,2
898,0.856951872,1,0.193548387,0.555555556,0.858333333,1,0.55,0.712090848,0.41657754,0.5,0.277777778,0,0,1,2
899,0.30013369,1,0.85483871,0,0.633333333,0.571428571,0.5,0.229124916,0.223796791,0.642857143,0.611111111,0,1,0,0
900,0.000668449,0,0.564516129,0.111111111,0.991666667,0.142857143,0.6,0.8750835,0.371925134,0.071428571,0.666666667,0,1,0,1
901,0.903074866,0,0.129032258,0.666666667,0.966666667,0,0.9,0.442885772,0.992513369,0.571428571,0.5,1,0,1,3
902,0.702540107,1,0.177419355,0.111111111,0.358333333,0.714285714,0.45,0.351369405,0.573529412,0.285714286,0.388888889,1,1,1,2
903,0.245989305,0,0,0.555555556,0.975,0.857142857,0.15,0.022044088,0.79973262,1,0.555555556,0,0,1,2
904,0.004679144,1,0.774193548,0.666666667,0.016666667,0.571428571,0.45,0.464261857,0.512566845,0.642857143,0.666666667,0,0,1,1
905,0.61631016,0,0.677419355,0.777777778,0.425,0.571428571,0.65,0.093520374,0.53342246,0.357142857,0.388888889,0,0,0,1
906,0.398395722,0,1,0.111111111,0.675,0.285714286,0.4,0.944555778,0.392245989,0.642857143,0.388888889,1,0,1,1
907,0.002005348,1,0.193548387,0.444444444,0.908333333,0.857142857,0.45,0.420173681,0.360695187,0.714285714,0.444444444,1,1,1,0
908,0.737299465,1,0.5,1,0.925,1,0.25,0.293253173,0.175935829,0.571428571,0.555555556,0,1,1,0
909,0.332887701,1,0.403225806,0,0.725,0.428571429,0.05,0.163660655,0.290374332,0.857142857,0.166666667,1,0,0,0
910,0.242647059,0,0.822580645,0.222222222,0.066666667,0.714285714,0.05,0.625250501,0.062834225,0.928571429,0.444444444,1,1,0,0
911,0.088235294,1,0.709677419,0.666666667,0.183333333,0.714285714,0.5,0.945223781,0.305614973,1,0.5,1,1,0,1
912,0.419786096,1,0.306451613,0.555555556,0.3,0.142857143,0.5,0.802939212,0.305347594,0.428571429,0.611111111,1,1,0,1
913,0.436497326,0,0.048387097,0.111111111,0.15,0,0.65,0.494321977,0.324064171,0.5,0.555555556,1,0,0,1
914,0.723930481,1,0.629032258,0.555555556,0.458333333,0.428571429,0.75,0.528390114,0.348395722,0.357142857,0.833333333,0,0,1,1
915,0.406417112,1,0.596774194,0.333333333,0.15,0,0.45,0.859719439,0.338502674,0.714285714,0.277777778,1,1,1,1
916,0.377005348,1,0.193548387,0.666666667,0.075,0.142857143,0.1,0.285905144,0.754010695,0.357142857,0.888888889,1,0,1,2
917,0.649064171,0,0.290322581,0.222222222,0.741666667,0.142857143,0.3,0.261857047,0.144117647,0.071428571,0.5,1,1,0,0
918,0.867647059,0,0.451612903,0.555555556,0.358333333,0.285714286,0.45,0.591850367,0.05,0.357142857,0.444444444,1,1,0,0
919,0.875668449,1,0.048387097,0.555555556,0.15,0.428571429,0.8,0.045424182,0.652941176,0.571428571,0.333333333,1,1,1,2
920,0.478609626,1,0.241935484,0.444444444,0.85,0.428571429,0.65,0.088176353,0.388502674,0.142857143,0.388888889,1,0,1,1
921,0.167780749,0,0.741935484,0.666666667,0.058333333,0.857142857,0.65,0.152304609,0.963101604,0.142857143,0.777777778,0,0,0,3
922,0.519385027,1,0.935483871,0.555555556,0.766666667,0.857142857,0.7,0.670674683,0.771122995,0.428571429,0.944444444,1,0,1,3
923,0.409090909,0,0.370967742,0.222222222,0.541666667,0,0.5,0.54241817,0.005080214,0.428571429,0.555555556,1,0,1,0
924,0.055481283,1,0.274193548,0.333333333,0.991666667,0.428571429,0.2,0.563126253,0.999465241,0.5,0.833333333,1,1,1,3
925,0.253342246,0,0.064516129,0.555555556,0.983333333,0.428571429,0.95,0.106880428,0.734759358,0.071428571,0.055555556,1,0,0,2
926,0.635695187,1,0.370967742,0.888888889,0.358333333,0.714285714,0.55,0.360721443,0.644652406,0.5,0.611111111,1,0,0,2
927,0.811497326,1,0.258064516,0,0.133333333,0.714285714,0.15,0.584502338,0.625668449,0.857142857,0.055555556,1,0,0,3
928,0.536096257,0,0.209677419,0,0.483333333,0.285714286,0.5,0.73747495,0.619251337,0.5,0.666666667,1,1,1,2
929,0.463903743,1,0.096774194,0.888888889,0,0.714285714,0.3,0.334669339,0.102941176,0.642857143,0.944444444,1,0,0,0
930,0.656417112,1,0.274193548,0.555555556,0.55,0.857142857,0.95,0.702738811,0.355347594,0.285714286,0.944444444,0,0,0,1
931,0.385026738,0,0.693548387,1,0.783333333,0.285714286,0.2,0.537074148,0.456417112,0.071428571,0.222222222,1,1,0,1
932,0.715909091,1,0.096774194,0.777777778,0.741666667,0.571428571,0.4,0.492317969,0.856417112,0.071428571,0.444444444,1,1,1,3
933,0.310828877,0,0.516129032,0.444444444,0.316666667,0.142857143,0.5,0.683366733,0.875935829,0.928571429,0.5,1,1,1,3
934,0.938502674,0,0.548387097,0.333333333,0.325,0.285714286,1,0.696058784,0.27513369,0.571428571,0.777777778,1,0,0,1
935,0.643716578,0,0.241935484,0.666666667,0.608333333,0.714285714,0.4,0.561790247,0.272459893,0.571428571,0.944444444,1,0,0,1
936,0.063502674,0,1,0.777777778,0.258333333,1,0.75,0.904475618,0.796791444,0.785714286,0.444444444,0,0,0,3
937,0.723262032,1,0.193548387,0.666666667,0.566666667,0.857142857,0.8,0.768871075,0.386631016,0.857142857,0,1,0,1,2
938,0.994652406,0,0.629032258,0.777777778,0.116666667,0.285714286,0.65,0.665998664,0.376203209,0.857142857,0.555555556,1,1,1,2
939,0.42513369,1,0.080645161,1,0.966666667,0.285714286,0.95,0.453573814,0.897860963,0.571428571,0.555555556,1,1,1,3
940,0.249331551,0,0.096774194,0.444444444,0.875,0,1,0.499665999,0.086631016,0.071428571,0.722222222,0,0,0,0
941,0.554144385,0,0.564516129,0.666666667,0.383333333,0.857142857,1,0.759519038,0.510160428,0.357142857,0.111111111,1,0,0,2
942,0.738636364,0,0.887096774,0,0.616666667,0.428571429,0.2,0.951235805,0.854545455,0.571428571,1,0,0,1,3
943,0.004010695,1,0.483870968,0.444444444,0.508333333,0.857142857,0.55,0.599866399,0.386096257,0.857142857,0.166666667,1,1,1,1
944,0.503342246,1,0.677419355,0.111111111,0.575,0,0.5,0.348029392,0.736096257,0.142857143,0.555555556,1,1,0,2
945,0.765374332,1,0.629032258,0.111111111,0.875,0.142857143,0.5,0.956579826,0.823796791,0.928571429,0.944444444,1,1,0,3
946,0.947860963,0,0.741935484,0.777777778,0.583333333,0.428571429,0.3,0.461589846,0.302941176,1,0.555555556,1,0,1,1
947,0.823529412,1,0.548387097,1,0.325,0.714285714,1,0.018036072,0.887165775,0.857142857,0.388888889,1,0,0,3
948,0.547459893,0,0.629032258,0.555555556,0.533333333,0.857142857,0.1,0.486973948,0.075935829,0.428571429,0.666666667,1,1,0,0
949,0.193181818,0,0.14516129,0.222222222,0.058333333,0.714285714,0.85,0.153640615,0.778342246,0.071428571,0,1,0,1,2
950,0.782754011,1,0.677419355,0.444444444,0.766666667,1,0.2,0.624582498,0.29144385,0.428571429,0.277777778,1,1,1,1
951,0.596925134,1,0.967741935,0.222222222,0.791666667,0.571428571,0.65,0.711422846,0.057486631,0.428571429,1,1,1,0,0
952,0.814839572,0,0,0.777777778,0.9,0.571428571,1,0.264529058,0.605347594,0.357142857,0,1,0,1,2
953,0.123663102,1,0.016129032,0.222222222,0.091666667,0.714285714,0.75,0.595858383,0.08342246,0.142857143,0.944444444,0,1,0,0
954,0.180481283,1,0.370967742,1,0.05,0.428571429,0.3,0.281897128,0.136898396,0.5,1,0,1,0,0
955,0.557486631,1,0.935483871,0.777777778,0.833333333,0.142857143,0.2,0.039412158,0.897593583,0,0.388888889,1,0,0,3
956,0.384358289,1,0.580645161,0.666666667,0.325,0.714285714,0.4,0.277221109,0.169251337,0.928571429,0.388888889,1,1,0,0
957,0.618315508,1,0.64516129,0.555555556,0.033333333,0.285714286,0.5,0.442885772,0.293582888,0.714285714,0.777777778,1,0,1,1
958,0.00868984,1,0.564516129,0,0.766666667,0,0.45,0.816967268,0.837967914,0.5,0.166666667,1,1,1,3
959,1,1,0.612903226,0.444444444,0.875,0.428571429,0.4,0.475617902,0.373529412,0.142857143,0.722222222,1,0,0,2
960,0.697860963,0,0.532258065,0,0.775,0.571428571,1,0.569138277,0.785828877,0.642857143,0.222222222,1,0,1,3
961,0.571524064,1,0.532258065,0.777777778,0.425,0,0.95,0.301269205,0.853743316,0,0.833333333,1,1,1,3
962,0.996657754,1,0.887096774,1,0.166666667,0.142857143,0.75,0.732130929,0.093048128,0.285714286,0.111111111,1,1,1,1
963,0.50802139,0,0.806451613,0.222222222,0.05,0.142857143,0.45,0.620574482,0.295989305,0.285714286,0.777777778,1,0,1,1
964,0.739973262,0,0.419354839,0.333333333,0.858333333,0.142857143,0.65,0.439545758,0.061764706,0.714285714,0.333333333,0,0,1,0
965,0.605614973,0,0.225806452,0.111111111,0.75,0.428571429,0.3,0.471609886,0.21657754,0.071428571,0.333333333,1,1,0,1
966,0.298128342,1,0.790322581,0,0.533333333,0.142857143,0.75,0.258517034,0.710427807,0.857142857,0.222222222,1,1,1,2
967,0.25,0,0.338709677,0,0.25,0.857142857,0.35,0.54509018,0.13315508,0.642857143,0.222222222,0,0,0,0
968,0.389037433,1,1,0.777777778,0.816666667,0.285714286,0.55,0.412825651,0.789304813,0.571428571,0.111111111,1,0,0,3
969,0.649064171,0,0.548387097,0.444444444,0.416666667,0.714285714,0.5,0.830995324,0.194385027,0.5,0.277777778,1,1,0,1
970,0.165106952,0,0.370967742,1,0.25,0.857142857,0.7,0.139612558,0.458823529,0.857142857,0.611111111,0,1,1,1
971,0.565508021,0,0.870967742,0.222222222,0.125,0,0.95,0.686706747,0.587700535,0.571428571,0.611111111,1,1,1,2
972,0.060828877,0,0.806451613,0.888888889,0.191666667,0.857142857,0.5,0.313961256,0.333957219,0,0.111111111,0,0,1,0
973,0.689839572,1,0.241935484,0.222222222,0.666666667,0.428571429,1,0.596526386,0.604812834,0.214285714,0.5,1,0,1,2
974,0.892379679,0,0.193548387,0.666666667,0.2,0.571428571,0.05,0.379425518,0.591176471,0.928571429,0.277777778,1,1,1,2
975,0.582887701,1,0.435483871,0.888888889,0.508333333,0.714285714,0.6,0.566466266,0.66684492,0.714285714,0.277777778,1,1,1,3
976,0.135695187,0,0.822580645,0.111111111,0.883333333,0.714285714,0.3,0.342685371,0.907754011,0.142857143,0.722222222,1,1,1,2
977,0.845588235,1,0.435483871,0.444444444,0.95,1,1,0.538410154,0.55026738,1,0.222222222,0,0,1,2
978,0.125,0,0.887096774,0.777777778,0.425,0.857142857,0.15,0.977955912,0.932352941,0.857142857,0.111111111,0,1,0,3
979,0.384358289,0,0.193548387,0.111111111,0.208333333,0.571428571,0.2,0.534402138,0.477272727,0.142857143,0.666666667,0,0,0,1
980,0.692513369,0,0.709677419,0.777777778,0.65,0.428571429,0.85,0.537742151,0.694919786,0.857142857,0,1,1,1,3
981,0.663770053,0,0.725806452,0.333333333,0.408333333,0.142857143,0.45,0.452237809,0.787165775,0.571428571,0.666666667,1,0,0,3
982,0.972593583,0,0.564516129,0.444444444,0.058333333,0.285714286,0.1,0.184368737,0.227540107,0.571428571,0.944444444,1,1,0,1
983,0.397058824,1,0.677419355,0.666666667,0.191666667,0.428571429,0.25,0.378089512,0.789037433,0.571428571,0.333333333,1,1,1,3
984,0.280080214,0,0.370967742,0.333333333,0.291666667,0.857142857,0.7,0.386105544,0.140909091,0.357142857,0.166666667,0,1,1,0
985,0.942513369,1,1,0.555555556,0.691666667,1,0.4,0.973947896,0.96631016,0.285714286,0.5,1,1,0,3
986,0.147058824,1,0.225806452,0.888888889,0.375,0,0.9,0.909819639,0.389037433,0.357142857,0.111111111,0,1,1,1
987,0.018048128,0,0.064516129,0.777777778,0.516666667,0.142857143,0.75,0.091516366,0.801604278,0.285714286,0.222222222,1,1,0,2
988,0.628342246,0,0.016129032,0,0.316666667,1,0.85,0.381429526,0.550534759,0.785714286,0.277777778,1,0,1,2
989,0.934491979,1,0.387096774,0,0.591666667,0.142857143,0,0.209752839,0.020855615,0.571428571,0.111111111,1,0,1,0
990,0.122994652,0,0.435483871,0.777777778,0.108333333,0.857142857,0.5,0.098864395,0.125668449,0.642857143,0.111111111,0,0,1,0
991,0.48328877,1,0.5,1,0.641666667,0,0.9,0.042084168,0.945989305,0.357142857,0.611111111,1,1,0,3
992,0.153074866,1,0.064516129,0.888888889,0.725,0.857142857,0.5,0.43754175,0.682887701,0.357142857,0.833333333,0,0,0,2
993,0.953208556,0,0.14516129,0.333333333,0.916666667,1,0.6,0.672010688,0.710695187,0.785714286,0.888888889,0,1,1,3
994,0.84157754,0,0.983870968,0.777777778,0.391666667,1,0.95,0.589846359,0.479946524,1,0.777777778,0,1,0,2
995,0.881684492,1,0.790322581,0.888888889,0.691666667,0.857142857,0.5,0.924515698,0.594385027,0.428571429,0.5,0,0,0,2
996,0.80013369,0,0.387096774,0.333333333,0.208333333,0.142857143,0.9,0.881095524,0.373796791,0,0.833333333,1,0,1,2
997,0.440508021,0,0.983870968,0.666666667,0.716666667,0.285714286,0.1,0.239812959,0.090106952,0.928571429,0.722222222,1,0,1,0
998,0.271390374,0,0.64516129,0.111111111,0.591666667,0,0.8,0.004676019,0.087165775,0.428571429,0.222222222,1,0,0,0
999,0.322860963,0,0.112903226,0.777777778,0.5,0.285714286,1,0.138276553,0.155882353,0.928571429,0.777777778,1,0,0,0
1000,0.072192513,1,0.677419355,0.222222222,0.308333333,0,0.8,0.503006012,0.621122995,0.714285714,0.722222222,1,0,1,1
1001,0.674465241,1,0.725806452,0.666666667,0.483333333,0.142857143,0.65,0.44756179,0.168181818,0.928571429,0.166666667,0,0,0,0
1002,0.709893048,0,0.35483871,0.111111111,0.75,1,0,0.800935204,0.909625668,0.142857143,0.166666667,1,1,0,3
1003,0.145053476,1,0.451612903,0.333333333,0.108333333,0.285714286,0.6,0.331997328,0.359090909,0.357142857,0.555555556,1,1,1,1
1004,0.253342246,0,0.774193548,0.444444444,0.95,0.857142857,0.15,0.588510354,0.152139037,0.714285714,0.222222222,1,0,1,0
1005,0.21657754,1,0.806451613,0.888888889,0.416666667,0.285714286,0.5,0.24248497,0.875935829,0.357142857,0.222222222,0,1,0,3
1006,0.260026738,1,0.677419355,0.444444444,0.983333333,1,0.65,0.917167669,0.131818182,0.142857143,0.055555556,0,0,0,0
1007,0.365641711,1,0.419354839,0.777777778,0.95,0.142857143,0.95,0.985303941,0.320855615,0,0.722222222,1,0,1,1
1008,0.812834225,1,0.967741935,0.666666667,0.416666667,0,0.15,0.207080828,0.793582888,0.071428571,0.166666667,0,1,0,3
1009,0.33355615,0,0.903225806,1,0.458333333,0.571428571,0.6,0.22244489,0.161497326,0.142857143,1,1,0,0,0
1010,0.683823529,0,0.629032258,1,0.133333333,0.428571429,1,0.160320641,0.448663102,0.142857143,0.388888889,1,1,1,1
1011,0.281417112,1,0.725806452,1,0.641666667,1,0.7,0.873747495,0.322459893,0.857142857,0.555555556,1,0,1,1
1012,0.005347594,1,0.112903226,0,0.108333333,0.571428571,0.75,0.483633935,0.068181818,1,0.555555556,1,0,0,0
1013,0.207887701,0,1,1,0.216666667,0.428571429,0.35,0.540414162,0.760427807,0.071428571,0,0,0,0,2
1014,0.353609626,1,0.564516129,0.666666667,0.558333333,0,0.4,0.034068136,0.679679144,0.214285714,0.555555556,1,0,1,2
1015,0.509358289,0,1,0.222222222,0.791666667,0.571428571,0.9,0.923847695,0.247326203,0.642857143,0.833333333,0,0,1,1
1016,0.56684492,1,0.709677419,0.888888889,0.45,0.714285714,0.6,0.082164329,0.563903743,0.428571429,0.444444444,1,0,1,1
1017,0.286764706,1,0.193548387,0.333333333,0.141666667,0.714285714,0.5,0.350701403,0.587967914,0.428571429,0.833333333,1,1,0,1
1018,0.863636364,0,0.403225806,0.333333333,0.616666667,0.571428571,0.65,0.148296593,0.297326203,0.785714286,0.944444444,1,0,1,1
1019,0.377673797,0,0.080645161,0.888888889,0.283333333,0.857142857,0.9,0.715430862,0.056149733,1,0.222222222,1,1,0,0
1020,0.204545455,0,0.096774194,0.222222222,0.65,0.571428571,1,0.131596526,0.274331551,0.857142857,0,0,1,1,0
1021,0.971256684,0,0.080645161,0.888888889,0.383333333,0.285714286,0.45,0.126920508,0.85026738,0.857142857,0.611111111,1,0,0,3
1022,0.713903743,0,0.5,0.111111111,0.558333333,0,0.65,0.287241149,0.877005348,0.928571429,0.722222222,1,0,1,3
1023,0.110962567,0,0.096774194,0.777777778,0.875,0,0.35,0.966599866,0.606951872,0.428571429,0.333333333,0,1,0,2
1024,0.698529412,1,0.064516129,0.111111111,0.175,0,0.2,0.545758183,0.872459893,0.714285714,0.388888889,1,0,0,3
1025,0.203208556,1,1,0,0.141666667,0.428571429,0.7,0.136272545,0.042780749,0.428571429,0.833333333,0,1,1,0
1026,0.107620321,0,0.290322581,0.777777778,0.483333333,0,0.5,0.483633935,0.499197861,0.857142857,0.722222222,0,1,1,1
1027,0.989304813,1,0.693548387,0.222222222,0.791666667,0.714285714,0.9,0.490313961,0.3,0.357142857,0.611111111,0,1,0,1
1028,0.88368984,0,0.129032258,0.555555556,0.008333333,1,0.95,0.501002004,0.415508021,0,0.944444444,1,1,1,2
1029,0.161096257,0,0.870967742,0.111111111,0.916666667,0.857142857,0.7,0.573814295,0.882085561,0.785714286,0.555555556,0,1,1,3
1030,0.856951872,0,0.64516129,0.666666667,0.2,0.714285714,0.4,0.987975952,0.034491979,0.642857143,0.055555556,0,1,0,1
1031,0.356951872,1,0.14516129,1,0.775,0.714285714,0.5,0.80761523,0.46631016,0.857142857,0.166666667,1,1,0,1
1032,0.852272727,0,0.290322581,0.888888889,0.016666667,0.714285714,0.8,0.870407482,0.645187166,0.714285714,0.555555556,0,1,1,3
1033,0.959224599,1,0.516129032,0.111111111,0.85,0.857142857,0.7,0.393453574,0.377807487,0.071428571,0.388888889,1,0,1,1
1034,0.465240642,0,0.290322581,0.444444444,0.575,0.714285714,0.35,0.754175017,0.411497326,1,0.111111111,1,1,1,1
1035,0.044786096,0,0.548387097,0.222222222,0.825,0.285714286,0.2,0.803607214,0.185026738,0.857142857,0.388888889,1,0,0,0
1036,0.647058824,0,0.096774194,0.666666667,0.358333333,0.857142857,0,0.422845691,0.212299465,0.214285714,0.055555556,0,1,0,0
1037,0.141042781,0,0.403225806,0.444444444,0.05,0.142857143,0.55,0.540414162,0.466042781,0.428571429,0.555555556,1,1,1,1
1038,0.18315508,1,0.129032258,0,0.875,0.857142857,0.7,0.704742819,0.390641711,1,0.888888889,1,1,1,1
1039,0.810828877,0,0.467741935,0.333333333,0.333333333,0.142857143,0.5,0.084836339,0.922192513,0,0.944444444,0,0,1,3
1040,0.229278075,0,0.322580645,0.888888889,0.975,0.857142857,0.1,0.998663995,0.774331551,0.642857143,0.277777778,1,0,0,3
1041,0.02540107,0,0.35483871,0.444444444,0.05,0.428571429,0.1,0.311957248,0.285561497,0.142857143,0.055555556,1,1,0,0
1042,0.642379679,1,0.370967742,0.111111111,0.85,0.857142857,0.9,0.653306613,0.151336898,0.714285714,0.611111111,1,0,1,0
1043,0.135695187,1,0.435483871,0.111111111,0,0,0.5,0.674014696,0.231016043,0.285714286,0.444444444,1,1,1,0
1044,0.068181818,1,0.532258065,0.666666667,0.383333333,0.285714286,0.8,0.372077488,0.921122995,0.571428571,0.388888889,0,0,1,3
1045,0.645721925,1,0.258064516,0.555555556,0.35,0.571428571,0,0.400133601,0.990374332,0.714285714,0.166666667,1,1,1,3
1046,0.251336898,0,0.241935484,0,0.958333333,0.857142857,0,0.991983968,0.46684492,0.428571429,0.388888889,1,1,1,1
1047,0.098930481,1,0.274193548,0.777777778,0.916666667,0.857142857,0.6,0.702070808,0.128609626,0.928571429,0,1,1,0,0
1048,0.066176471,0,0.322580645,0,0.541666667,0,0.55,0.442217769,0.851069519,1,0.166666667,1,0,0,2
1049,0.221256684,0,0.709677419,0.222222222,0.108333333,0.714285714,0,0.578490314,0.817914439,0.214285714,0.944444444,1,1,0,3
1050,0.796122995,0,0.709677419,0.888888889,0.491666667,0,0.3,0.951903808,0.303743316,0.785714286,0.222222222,1,1,0,1
1051,0.762700535,1,0.048387097,0.333333333,0.183333333,0.571428571,0.1,0.927855711,0.287433155,0.928571429,0,0,0,1,2
1052,0.088903743,1,0.629032258,0.111111111,0.933333333,0,0.6,0.903807615,0.797860963,0.928571429,0.111111111,1,0,1,3
1053,0.459893048,1,0.080645161,0.444444444,0.7,0.142857143,1,0.076820307,0.155882353,0.571428571,0.5,0,1,0,0
1054,0.483957219,1,0.209677419,0,0.625,0.571428571,0,0.321977288,0.457754011,0.785714286,0.722222222,1,1,0,1
